ip;int;mac;exp;vrf;tag_inner;tag_outer;tag_vlanid
10.1.26.146;ae31.708;e4:27:71:29:86:b4;712;IPTV;;;
10.1.26.150;ae31.708;e4:27:71:29:fa:67;88;IPTV;;;
10.1.26.151;ae31.708;00:07:67:b2:37:fb;520;IPTV;;;
10.1.26.155;ae31.708;ec:4c:4d:f5:1b:03;484;IPTV;;;
10.1.26.159;ae31.708;e4:27:71:40:ab:e5;916;IPTV;;;
10.1.26.160;ae31.708;e4:27:71:02:2c:34;288;IPTV;;;
10.1.26.161;ae31.708;e4:27:71:09:04:82;1072;IPTV;;;
10.1.26.164;ae31.708;00:1a:79:14:56:0b;1050;IPTV;;;
10.1.26.170;ae31.708;e4:27:71:55:ca:77;700;IPTV;;;
10.1.26.171;ae31.708;e4:27:71:5f:63:58;873;IPTV;;;
10.1.26.172;ae31.708;1c:bb:a8:1b:8e:ce;863;IPTV;;;
10.1.26.174;ae31.708;e4:27:71:09:3f:df;1428;IPTV;;;
10.1.26.177;ae31.708;00:1a:79:0c:ce:bf;609;IPTV;;;
10.1.26.179;ae31.708;e4:27:71:29:f9:da;243;IPTV;;;
10.1.26.180;ae31.708;e4:27:71:4b:86:b5;1063;IPTV;;;
10.1.26.181;ae31.708;e4:27:71:4d:27:a4;720;IPTV;;;
10.1.26.182;ae31.708;e4:27:71:26:c2:e8;519;IPTV;;;
10.1.26.183;ae31.708;e4:27:71:4c:82:61;836;IPTV;;;
10.1.26.187;ae31.708;e4:27:71:10:1c:7f;1005;IPTV;;;
10.1.26.188;ae31.708;e4:27:71:4c:8a:59;1067;IPTV;;;
10.1.26.193;ae31.708;e4:27:71:0f:ca:12;563;IPTV;;;
10.1.26.196;ae31.708;e4:27:71:02:2d:d7;1144;IPTV;;;
10.1.26.199;ae31.708;e4:27:71:03:72:9e;154;IPTV;;;
10.1.26.200;ae31.708;e4:27:71:27:42:26;336;IPTV;;;
10.1.26.201;ae31.708;1c:bb:a8:24:63:83;651;IPTV;;;
10.1.26.202;ae31.708;e4:27:71:18:6d:22;982;IPTV;;;
10.1.26.203;ae31.708;e4:27:71:29:2c:e3;36;IPTV;;;
10.1.26.205;ae31.708;ec:4c:4d:70:78:94;923;IPTV;;;
10.1.26.206;ae31.708;e4:27:71:60:e1:0a;819;IPTV;;;
10.1.26.208;ae31.708;e4:27:71:02:26:16;425;IPTV;;;
10.1.26.213;ae31.708;00:1a:79:0b:59:a0;443;IPTV;;;
10.1.26.216;ae31.708;e4:27:71:4c:82:b5;468;IPTV;;;
10.1.26.217;ae31.708;e4:27:71:1f:40:d2;605;IPTV;;;
10.1.26.218;ae31.708;e4:27:71:25:2c:96;783;IPTV;;;
10.1.26.219;ae31.708;e4:27:71:46:1f:d1;447;IPTV;;;
10.1.26.220;ae31.708;e4:27:71:29:45:2e;1002;IPTV;;;
10.1.26.223;ae31.708;ec:4c:4d:74:33:98;568;IPTV;;;
10.1.26.225;ae31.708;e4:27:71:46:13:80;831;IPTV;;;
10.1.26.227;ae31.708;1c:bb:a8:16:a0:b9;448;IPTV;;;
10.1.26.229;ae31.708;e4:27:71:29:35:3d;622;IPTV;;;
10.1.26.231;ae31.708;e4:27:71:29:2c:79;782;IPTV;;;
10.1.26.233;ae31.708;e4:27:71:27:14:4b;684;IPTV;;;
10.1.26.234;ae31.708;e4:27:71:67:cc:d6;793;IPTV;;;
10.1.26.236;ae31.708;e4:27:71:52:59:0f;262;IPTV;;;
10.1.26.237;ae31.708;e4:27:71:25:2c:99;676;IPTV;;;
10.1.26.238;ae31.708;e4:27:71:29:67:79;1010;IPTV;;;
10.1.26.239;ae31.708;1c:bb:a8:23:74:16;625;IPTV;;;
10.1.26.240;ae31.708;e4:27:71:62:7f:48;1166;IPTV;;;
10.1.26.241;ae31.708;1c:bb:a8:01:4c:7f;1124;IPTV;;;
10.1.26.245;ae31.708;1c:bb:a8:1a:19:09;1200;IPTV;;;
10.1.26.247;ae31.708;e4:27:71:02:20:ba;1182;IPTV;;;
10.1.26.248;ae31.708;e4:27:71:11:23:d7;74;IPTV;;;
10.1.26.252;ae31.708;00:1a:79:13:1a:c1;116;IPTV;;;
10.1.26.253;ae31.708;e4:27:71:40:89:db;129;IPTV;;;
10.1.27.7;ae31.708;e4:27:71:26:b7:da;741;IPTV;;;
10.1.27.9;ae31.708;1c:bb:a8:24:8d:06;1165;IPTV;;;
10.1.27.11;ae31.708;e4:27:71:03:53:48;991;IPTV;;;
10.1.27.13;ae31.708;e4:27:71:67:e9:c8;491;IPTV;;;
10.1.27.14;ae31.708;e4:27:71:0f:f0:dc;539;IPTV;;;
10.1.27.16;ae31.708;e4:27:71:00:d4:69;915;IPTV;;;
10.1.27.17;ae31.708;ec:4c:4d:f5:02:e8;262;IPTV;;;
10.1.27.18;ae31.708;ec:4c:4d:f5:06:be;857;IPTV;;;
10.1.27.19;ae31.708;78:23:ae:d7:74:1b;661;IPTV;;;
10.1.27.23;ae31.708;e4:27:71:4c:83:05;310;IPTV;;;
10.1.27.25;ae31.708;1c:bb:a8:24:25:41;1018;IPTV;;;
10.1.27.31;ae31.708;d8:af:81:03:4e:39;665;IPTV;;;
10.1.27.36;ae31.708;e4:27:71:27:76:16;451;IPTV;;;
10.1.27.39;ae31.708;00:02:9b:89:ad:65;356;IPTV;;;
10.1.27.43;ae31.708;d8:af:81:02:88:c8;1090;IPTV;;;
10.1.27.46;ae31.708;e4:27:71:03:48:39;828;IPTV;;;
10.1.27.49;ae31.708;e4:27:71:62:7e:8e;761;IPTV;;;
10.1.27.52;ae31.708;e4:27:71:03:51:b8;660;IPTV;;;
10.1.27.54;ae31.708;1c:bb:a8:24:5c:24;1010;IPTV;;;
10.1.27.56;ae31.708;00:1a:79:0f:7f:89;908;IPTV;;;
10.1.27.57;ae31.708;5c:e3:0e:9a:1d:b2;272;IPTV;;;
10.1.27.58;ae31.708;e4:27:71:03:40:ce;1203;IPTV;;;
10.1.27.59;ae31.708;e4:27:71:5f:3a:20;266;IPTV;;;
10.1.27.60;ae31.708;1c:bb:a8:24:5a:81;1018;IPTV;;;
10.1.27.61;ae31.708;00:1a:79:0d:6c:42;736;IPTV;;;
10.1.27.62;ae31.708;1c:bb:a8:23:63:8e;389;IPTV;;;
10.1.27.69;ae31.708;e4:27:71:13:e6:6e;681;IPTV;;;
10.1.27.71;ae31.708;e4:27:71:18:c0:fd;282;IPTV;;;
10.1.27.72;ae31.708;ec:4c:4d:74:29:63;698;IPTV;;;
10.1.27.77;ae31.708;e4:27:71:02:3d:38;410;IPTV;;;
10.1.27.79;ae31.708;1c:bb:a8:24:58:c2;111;IPTV;;;
10.1.27.81;ae31.708;1c:bb:a8:24:60:bd;665;IPTV;;;
10.1.27.83;ae31.708;ec:4c:4d:f5:07:7c;851;IPTV;;;
10.1.27.84;ae31.708;e4:27:71:03:5b:7e;896;IPTV;;;
10.1.27.85;ae31.708;e4:27:71:24:f4:52;755;IPTV;;;
10.1.27.86;ae31.708;e4:27:71:25:17:69;195;IPTV;;;
10.1.27.88;ae31.708;e4:27:71:40:b5:fd;14;IPTV;;;
10.1.27.89;ae31.708;e4:27:71:00:24:7f;319;IPTV;;;
10.1.27.91;ae31.708;e4:27:71:40:c7:6c;1213;IPTV;;;
10.1.27.92;ae31.708;1c:bb:a8:16:4b:16;824;IPTV;;;
10.1.27.93;ae31.708;00:1a:79:05:9d:d6;952;IPTV;;;
10.1.27.95;ae31.708;e4:27:71:46:2b:e4;1037;IPTV;;;
10.1.27.96;ae31.708;e4:27:71:09:01:7e;901;IPTV;;;
10.1.27.97;ae31.708;1c:bb:a8:23:5f:7b;725;IPTV;;;
10.1.27.98;ae31.708;e4:27:71:03:38:c9;811;IPTV;;;
10.1.27.100;ae31.708;e4:27:71:02:30:78;799;IPTV;;;
10.1.27.101;ae31.708;1c:bb:a8:28:0e:69;1210;IPTV;;;
10.1.27.102;ae31.708;e4:27:71:60:87:d6;372;IPTV;;;
10.1.27.103;ae31.708;e4:27:71:26:76:8f;952;IPTV;;;
10.1.27.106;ae31.708;1c:bb:a8:17:b8:71;422;IPTV;;;
10.1.27.108;ae31.708;e4:27:71:18:6e:fb;273;IPTV;;;
10.1.27.109;ae31.708;e4:27:71:55:f7:02;451;IPTV;;;
10.1.27.112;ae31.708;1c:bb:a8:05:98:7a;98;IPTV;;;
10.1.27.114;ae31.708;e4:27:71:62:6f:a8;55;IPTV;;;
10.1.27.115;ae31.708;00:02:9b:89:38:77;260;IPTV;;;
10.1.27.117;ae31.708;e4:27:71:09:62:c9;1296;IPTV;;;
10.1.27.118;ae31.708;d8:af:81:02:8b:c8;1101;IPTV;;;
10.1.27.119;ae31.708;e4:27:71:6c:1a:52;930;IPTV;;;
10.1.27.122;ae31.708;e4:27:71:5f:64:b0;807;IPTV;;;
10.1.27.123;ae31.708;e4:27:71:4e:e1:d9;380;IPTV;;;
10.1.27.124;ae31.708;e4:27:71:02:22:59;297;IPTV;;;
10.1.27.126;ae31.708;e4:27:71:45:a7:c5;15;IPTV;;;
10.1.27.128;ae31.708;e4:27:71:1f:fd:ab;687;IPTV;;;
10.1.27.129;ae31.708;e4:27:71:09:04:7a;489;IPTV;;;
10.1.27.131;ae31.708;1c:bb:a8:23:d8:c5;949;IPTV;;;
10.1.27.132;ae31.708;00:1a:79:04:e1:57;1141;IPTV;;;
10.1.27.134;ae31.708;00:02:9b:9f:a4:7d;411;IPTV;;;
10.1.27.135;ae31.708;e4:27:71:1f:2c:0b;713;IPTV;;;
10.1.27.136;ae31.708;1c:bb:a8:26:ff:20;149;IPTV;;;
10.1.27.143;ae31.708;00:02:9b:9f:c7:4e;213;IPTV;;;
10.1.27.144;ae31.708;e4:27:71:29:86:76;152;IPTV;;;
10.1.27.148;ae31.708;e4:27:71:55:10:76;575;IPTV;;;
10.1.27.149;ae31.708;e4:27:71:62:7f:5f;2;IPTV;;;
10.1.27.151;ae31.708;1c:bb:a8:24:06:34;878;IPTV;;;
10.1.27.152;ae31.708;1c:bb:a8:05:9b:e3;1442;IPTV;;;
10.1.27.153;ae31.708;e4:27:71:46:20:8e;388;IPTV;;;
10.1.27.155;ae31.708;1c:bb:a8:1a:2a:80;1257;IPTV;;;
10.1.27.156;ae31.708;e4:27:71:29:c2:27;664;IPTV;;;
10.1.27.157;ae31.708;e4:27:71:51:53:86;518;IPTV;;;
10.1.27.158;ae31.708;e4:27:71:25:16:df;596;IPTV;;;
10.1.27.160;ae31.708;e4:27:71:6b:a3:82;461;IPTV;;;
10.1.27.162;ae31.708;e4:27:71:62:7f:56;1120;IPTV;;;
10.1.27.163;ae31.708;e4:27:71:4c:89:7b;574;IPTV;;;
10.1.27.168;ae31.708;e4:27:71:6b:fc:8f;402;IPTV;;;
10.1.27.170;ae31.708;00:1a:79:13:87:d6;670;IPTV;;;
10.1.27.171;ae31.708;e4:27:71:09:04:ab;960;IPTV;;;
10.1.27.172;ae31.708;e4:27:71:18:b1:1e;4;IPTV;;;
10.1.27.183;ae31.708;e4:27:71:03:7d:65;230;IPTV;;;
10.1.27.184;ae31.708;e4:27:71:25:7f:c9;588;IPTV;;;
10.1.27.188;ae31.708;e4:27:71:60:e4:52;823;IPTV;;;
10.1.27.191;ae31.708;1c:bb:a8:24:27:ae;1027;IPTV;;;
10.1.27.192;ae31.708;e4:27:71:1f:0b:6b;1245;IPTV;;;
10.1.27.193;ae31.708;ec:4c:4d:74:28:cd;60;IPTV;;;
10.1.27.194;ae31.708;e4:27:71:4c:81:d6;60;IPTV;;;
10.1.27.196;ae31.708;e4:27:71:10:25:ca;426;IPTV;;;
10.1.27.197;ae31.708;e4:27:71:03:37:65;1089;IPTV;;;
10.1.27.199;ae31.708;1c:bb:a8:16:45:e1;90;IPTV;;;
10.1.27.200;ae31.708;e4:27:71:2b:47:bc;970;IPTV;;;
10.1.27.202;ae31.708;e4:27:71:10:1f:cf;295;IPTV;;;
10.1.27.203;ae31.708;e4:27:71:02:3d:bb;1209;IPTV;;;
10.1.27.210;ae31.708;e4:27:71:51:53:bf;608;IPTV;;;
10.1.27.211;ae31.708;e4:27:71:26:ee:9d;450;IPTV;;;
10.1.27.214;ae31.708;ec:4c:4d:72:40:4b;603;IPTV;;;
10.1.27.215;ae31.708;e4:27:71:68:05:cf;376;IPTV;;;
10.1.27.217;ae31.708;e4:27:71:67:cc:d9;596;IPTV;;;
10.1.27.218;ae31.708;e4:27:71:03:4f:ac;1018;IPTV;;;
10.1.27.219;ae31.708;e4:27:71:4c:83:15;380;IPTV;;;
10.1.27.220;ae31.708;e4:27:71:02:3f:f4;419;IPTV;;;
10.1.27.221;ae31.708;e4:27:71:62:72:a9;894;IPTV;;;
10.1.27.222;ae31.708;e4:27:71:25:17:67;892;IPTV;;;
10.1.27.226;ae31.708;e4:27:71:02:4d:ab;1022;IPTV;;;
10.1.27.227;ae31.708;e4:27:71:25:16:00;371;IPTV;;;
10.1.27.228;ae31.708;e4:27:71:0c:63:9a;1162;IPTV;;;
10.1.27.229;ae31.708;e4:27:71:1f:33:04;1165;IPTV;;;
10.1.27.231;ae31.708;e4:27:71:5f:39:1d;190;IPTV;;;
10.1.27.235;ae31.708;e4:27:71:51:51:41;1225;IPTV;;;
10.1.27.237;ae31.708;e4:27:71:25:80:26;596;IPTV;;;
10.1.27.239;ae31.708;e0:d9:e3:77:d8:40;672;IPTV;;;
10.1.27.241;ae31.708;e4:27:71:4c:76:65;250;IPTV;;;
10.1.27.243;ae31.708;e4:27:71:1e:e8:56;1476;IPTV;;;
10.1.27.248;ae31.708;e4:27:71:4c:82:72;718;IPTV;;;
10.1.27.252;ae31.708;00:02:9b:9f:7c:4f;1140;IPTV;;;
10.1.27.253;ae31.708;e4:27:71:45:ee:9d;678;IPTV;;;
10.1.27.254;ae31.708;e4:27:71:14:84:71;302;IPTV;;;
10.1.28.0;ae31.708;e4:27:71:18:9b:db;80;IPTV;;;
10.1.28.3;ae31.708;e4:27:71:60:e1:65;977;IPTV;;;
10.1.28.4;ae31.708;e4:27:71:51:52:1f;562;IPTV;;;
10.1.28.6;ae31.708;e4:27:71:4d:28:84;380;IPTV;;;
10.1.28.7;ae31.708;e4:27:71:02:2a:3c;702;IPTV;;;
10.1.28.8;ae31.708;e4:27:71:27:6c:bd;503;IPTV;;;
10.1.28.10;ae31.708;00:1a:79:24:33:44;961;IPTV;;;
10.1.28.11;ae31.708;e4:27:71:5f:63:36;848;IPTV;;;
10.1.28.12;ae31.708;e4:27:71:46:15:4f;843;IPTV;;;
10.1.28.14;ae31.708;e4:27:71:4c:76:51;345;IPTV;;;
10.1.28.15;ae31.708;d8:af:81:04:cc:c2;70;IPTV;;;
10.1.28.16;ae31.708;e4:27:71:4c:82:e0;359;IPTV;;;
10.1.28.17;ae31.708;e4:27:71:6c:1a:70;576;IPTV;;;
10.1.28.18;ae31.708;e4:27:71:27:76:cb;97;IPTV;;;
10.1.28.21;ae31.708;1c:bb:a8:23:61:37;1141;IPTV;;;
10.1.28.23;ae31.708;e4:27:71:29:67:66;1359;IPTV;;;
10.1.28.25;ae31.708;ec:4c:4d:74:33:9a;962;IPTV;;;
10.1.28.26;ae31.708;e4:27:71:6b:87:85;367;IPTV;;;
10.1.28.28;ae31.708;e4:27:71:13:c5:de;1204;IPTV;;;
10.1.28.31;ae31.708;e4:27:71:0f:cf:62;574;IPTV;;;
10.1.28.33;ae31.708;e4:27:71:4c:88:bb;1023;IPTV;;;
10.1.28.37;ae31.708;e4:27:71:09:41:72;1249;IPTV;;;
10.1.28.38;ae31.708;e4:27:71:4d:27:7f;1192;IPTV;;;
10.1.28.39;ae31.708;e4:27:71:13:ce:18;798;IPTV;;;
10.1.28.40;ae31.708;e4:27:71:26:ee:18;149;IPTV;;;
10.1.28.41;ae31.708;00:02:9b:89:d9:af;101;IPTV;;;
10.1.28.44;ae31.708;e4:27:71:1f:33:0f;990;IPTV;;;
10.1.28.45;ae31.708;e4:27:71:25:2a:8c;874;IPTV;;;
10.1.28.47;ae31.708;e4:27:71:46:1f:72;152;IPTV;;;
10.1.28.48;ae31.708;e4:27:71:00:38:bb;154;IPTV;;;
10.1.28.49;ae31.708;1c:bb:a8:17:b8:62;480;IPTV;;;
10.1.28.53;ae31.708;1c:bb:a8:1b:b0:2b;1267;IPTV;;;
10.1.28.54;ae31.708;e4:27:71:18:6d:94;500;IPTV;;;
10.1.28.57;ae31.708;e4:27:71:29:fa:79;899;IPTV;;;
10.1.28.58;ae31.708;e4:27:71:29:c2:37;1439;IPTV;;;
10.1.28.59;ae31.708;e4:27:71:13:55:a1;942;IPTV;;;
10.1.28.62;ae31.708;e4:27:71:46:1c:62;697;IPTV;;;
10.1.28.66;ae31.708;e4:27:71:13:b9:54;814;IPTV;;;
10.1.28.67;ae31.708;ec:4c:4d:f0:2f:11;499;IPTV;;;
10.1.28.68;ae31.708;e4:27:71:67:f0:ab;233;IPTV;;;
10.1.28.71;ae31.708;e4:27:71:1f:1b:4d;1157;IPTV;;;
10.1.28.72;ae31.708;e4:27:71:27:6c:98;815;IPTV;;;
10.1.28.76;ae31.708;e4:27:71:45:9a:66;521;IPTV;;;
10.1.28.79;ae31.708;00:02:9b:8a:6a:9c;997;IPTV;;;
10.1.28.80;ae31.708;e4:27:71:40:b8:cf;820;IPTV;;;
10.1.28.81;ae31.708;e4:27:71:1e:9a:bd;569;IPTV;;;
10.1.28.85;ae31.708;1c:bb:a8:28:19:2b;225;IPTV;;;
10.1.28.87;ae31.708;e0:d9:e3:89:36:a0;281;IPTV;;;
10.1.28.88;ae31.708;ec:4c:4d:74:1d:d8;320;IPTV;;;
10.1.28.89;ae31.708;e4:27:71:29:86:84;934;IPTV;;;
10.1.28.91;ae31.708;e4:27:71:03:6e:3f;104;IPTV;;;
10.1.28.93;ae31.708;e4:27:71:4c:87:45;498;IPTV;;;
10.1.28.95;ae31.708;e4:27:71:11:80:48;990;IPTV;;;
10.1.28.97;ae31.708;e4:27:71:03:68:97;992;IPTV;;;
10.1.28.99;ae31.708;00:07:67:b2:37:fa;1032;IPTV;;;
10.1.28.100;ae31.708;e4:27:71:26:c2:6b;459;IPTV;;;
10.1.28.101;ae31.708;e0:d9:e3:89:12:80;914;IPTV;;;
10.1.28.103;ae31.708;e4:27:71:4c:82:93;436;IPTV;;;
10.1.28.104;ae31.708;e0:d9:e3:89:ea:a0;545;IPTV;;;
10.1.28.109;ae31.708;00:1a:79:0b:60:0a;385;IPTV;;;
10.1.28.111;ae31.708;e4:27:71:14:66:aa;512;IPTV;;;
10.1.28.113;ae31.708;ec:4c:4d:74:2f:b7;703;IPTV;;;
10.1.28.114;ae31.708;e4:27:71:03:4f:b0;939;IPTV;;;
10.1.28.116;ae31.708;ec:4c:4d:f5:06:f1;87;IPTV;;;
10.1.28.117;ae31.708;e4:27:71:18:9d:c2;94;IPTV;;;
10.1.28.118;ae31.708;e4:27:71:67:f1:bc;1215;IPTV;;;
10.1.28.120;ae31.708;e4:27:71:4c:89:56;784;IPTV;;;
10.1.28.122;ae31.708;00:07:67:b2:57:71;282;IPTV;;;
10.1.28.123;ae31.708;e4:27:71:26:c3:24;145;IPTV;;;
10.1.28.125;ae31.708;e4:27:71:14:42:a1;198;IPTV;;;
10.1.28.126;ae31.708;d8:af:81:04:ce:4d;131;IPTV;;;
10.1.28.128;ae31.708;e4:27:71:67:ef:f6;722;IPTV;;;
10.1.28.129;ae31.708;e4:27:71:03:44:49;881;IPTV;;;
10.1.28.130;ae31.708;d8:af:81:03:55:5e;632;IPTV;;;
10.1.28.132;ae31.708;e4:27:71:4c:82:b0;167;IPTV;;;
10.1.28.134;ae31.708;e0:d9:e3:7c:2e:20;249;IPTV;;;
10.1.28.135;ae31.708;e4:27:71:67:e9:b7;646;IPTV;;;
10.1.28.136;ae31.708;e4:27:71:14:88:11;432;IPTV;;;
10.1.28.138;ae31.708;e4:27:71:4c:84:c2;340;IPTV;;;
10.1.28.139;ae31.708;e4:27:71:02:3b:76;1190;IPTV;;;
10.1.28.140;ae31.708;e4:27:71:09:44:0a;1263;IPTV;;;
10.1.28.141;ae31.708;e4:27:71:6c:0d:f1;1028;IPTV;;;
10.1.28.142;ae31.708;00:1a:79:0b:c6:32;1445;IPTV;;;
10.1.28.144;ae31.708;e4:27:71:4d:27:85;530;IPTV;;;
10.1.28.145;ae31.708;ec:4c:4d:66:26:5b;310;IPTV;;;
10.1.28.147;ae31.708;e4:27:71:55:dc:09;854;IPTV;;;
10.1.28.148;ae31.708;e4:27:71:62:73:21;691;IPTV;;;
10.1.28.149;ae31.708;e4:27:71:0f:d2:9d;340;IPTV;;;
10.1.28.151;ae31.708;e4:27:71:14:63:d8;361;IPTV;;;
10.1.28.152;ae31.708;e4:27:71:14:ee:7d;714;IPTV;;;
10.1.28.155;ae31.708;ec:4c:4d:69:f0:ec;117;IPTV;;;
10.1.28.156;ae31.708;1c:bb:a8:23:5a:52;1328;IPTV;;;
10.1.28.158;ae31.708;e0:d9:e3:89:18:20;1120;IPTV;;;
10.1.28.160;ae31.708;e4:27:71:09:04:2f;870;IPTV;;;
10.1.28.162;ae31.708;e4:27:71:18:9d:7d;199;IPTV;;;
10.1.28.164;ae31.708;d8:af:81:02:8a:34;913;IPTV;;;
10.1.28.165;ae31.708;e4:27:71:0f:d2:92;597;IPTV;;;
10.1.28.166;ae31.708;e4:27:71:13:55:a2;1036;IPTV;;;
10.1.28.170;ae31.708;e4:27:71:12:0b:79;801;IPTV;;;
10.1.28.171;ae31.708;e4:27:71:27:99:19;355;IPTV;;;
10.1.28.172;ae31.708;ec:4c:4d:f5:06:bc;271;IPTV;;;
10.1.28.175;ae31.708;00:02:9b:89:d9:8c;888;IPTV;;;
10.1.28.177;ae31.708;e4:27:71:6c:1b:2d;852;IPTV;;;
10.1.28.180;ae31.708;20:e5:64:f0:b8:39;1362;IPTV;;;
10.1.28.181;ae31.708;e4:27:71:62:6f:e0;1443;IPTV;;;
10.1.28.184;ae31.708;e4:27:71:29:c1:d2;511;IPTV;;;
10.1.28.189;ae31.708;e4:27:71:27:4b:1d;451;IPTV;;;
10.1.28.190;ae31.708;78:23:ae:d6:33:bb;679;IPTV;;;
10.1.28.191;ae31.708;00:07:67:b2:37:f8;803;IPTV;;;
10.1.28.202;ae31.708;e4:27:71:10:15:94;1054;IPTV;;;
10.1.28.204;ae31.708;e4:27:71:4e:e2:b2;629;IPTV;;;
10.1.28.206;ae31.708;e4:27:71:14:67:a8;473;IPTV;;;
10.1.28.213;ae31.708;d8:af:81:04:cc:eb;949;IPTV;;;
10.1.28.214;ae31.708;e4:27:71:02:8a:c1;826;IPTV;;;
10.1.28.215;ae31.708;00:1a:79:09:b3:aa;1184;IPTV;;;
10.1.28.216;ae31.708;1c:bb:a8:16:a6:09;549;IPTV;;;
10.1.28.218;ae31.708;1c:bb:a8:1b:9f:1b;1261;IPTV;;;
10.1.28.220;ae31.708;ec:4c:4d:72:40:24;608;IPTV;;;
10.1.28.223;ae31.708;e4:27:71:29:86:7b;1145;IPTV;;;
10.1.28.225;ae31.708;d8:af:81:03:4e:fd;316;IPTV;;;
10.1.28.226;ae31.708;00:1a:79:05:f8:16;1111;IPTV;;;
10.1.28.228;ae31.708;e4:27:71:5f:60:45;406;IPTV;;;
10.1.28.233;ae31.708;00:02:9b:89:7c:6a;1341;IPTV;;;
10.1.28.234;ae31.708;1c:bb:a8:23:57:81;463;IPTV;;;
10.1.28.236;ae31.708;e4:27:71:18:5d:70;775;IPTV;;;
10.1.28.238;ae31.708;e4:27:71:27:94:ac;1295;IPTV;;;
10.1.28.239;ae31.708;e4:27:71:62:70:0f;201;IPTV;;;
10.1.28.240;ae31.708;e4:27:71:14:42:b1;1046;IPTV;;;
10.1.28.241;ae31.708;bc:64:4b:74:b4:e6;96;IPTV;;;
10.1.28.242;ae31.708;e4:27:71:26:9d:26;844;IPTV;;;
10.1.28.244;ae31.708;ec:4c:4d:74:1d:af;289;IPTV;;;
10.1.28.246;ae31.708;1c:bb:a8:28:1a:12;918;IPTV;;;
10.1.28.248;ae31.708;e4:27:71:02:3c:c3;1145;IPTV;;;
10.1.28.251;ae31.708;e4:27:71:02:48:ca;975;IPTV;;;
10.1.28.252;ae31.708;1c:bb:a8:01:4b:8b;604;IPTV;;;
10.1.28.254;ae31.708;00:1a:79:0b:5e:ab;917;IPTV;;;
10.1.29.0;ae31.708;e4:27:71:27:ac:f1;1277;IPTV;;;
10.1.29.1;ae31.708;00:02:9b:8a:65:43;687;IPTV;;;
10.1.29.4;ae31.708;e4:27:71:0c:2a:67;489;IPTV;;;
10.1.29.5;ae31.708;1c:bb:a8:28:19:07;805;IPTV;;;
10.1.29.6;ae31.708;1c:bb:a8:0c:3e:35;553;IPTV;;;
10.1.29.8;ae31.708;e4:27:71:03:3e:40;964;IPTV;;;
10.1.29.9;ae31.708;e4:27:71:14:42:bc;1;IPTV;;;
10.1.29.10;ae31.708;e4:27:71:02:3c:cf;352;IPTV;;;
10.1.29.16;ae31.708;e4:27:71:6c:1a:4e;696;IPTV;;;
10.1.29.20;ae31.708;1c:bb:a8:23:61:64;730;IPTV;;;
10.1.29.24;ae31.708;e0:d9:e3:4c:30:a0;138;IPTV;;;
10.1.29.25;ae31.708;e0:d9:e3:89:2c:00;1223;IPTV;;;
10.1.29.28;ae31.708;e4:27:71:67:b9:17;525;IPTV;;;
10.1.29.31;ae31.708;1c:bb:a8:24:57:c5;102;IPTV;;;
10.1.29.34;ae31.708;e4:27:71:25:2a:60;111;IPTV;;;
10.1.29.38;ae31.708;ec:4c:4d:74:28:c4;747;IPTV;;;
10.1.29.41;ae31.708;e4:27:71:5f:64:ea;1028;IPTV;;;
10.1.29.42;ae31.708;e4:27:71:02:3b:b4;178;IPTV;;;
10.1.29.43;ae31.708;e4:27:71:03:66:5c;977;IPTV;;;
10.1.29.48;ae31.708;1c:bb:a8:1b:af:82;1170;IPTV;;;
10.1.29.49;ae31.708;1c:bb:a8:24:a1:d3;167;IPTV;;;
10.1.29.51;ae31.708;e4:27:71:29:86:d7;470;IPTV;;;
10.1.29.53;ae31.708;e4:27:71:03:5c:01;1368;IPTV;;;
10.1.29.56;ae31.708;e4:27:71:29:45:d5;676;IPTV;;;
10.1.29.57;ae31.708;e4:27:71:29:7e:e6;319;IPTV;;;
10.1.29.58;ae31.708;e4:27:71:26:af:71;881;IPTV;;;
10.1.29.61;ae31.708;e4:27:71:14:88:3c;986;IPTV;;;
10.1.29.64;ae31.708;1c:bb:a8:24:88:2a;528;IPTV;;;
10.1.29.66;ae31.708;e4:27:71:00:bd:af;1255;IPTV;;;
10.1.29.70;ae31.708;00:02:9b:8a:65:ac;1313;IPTV;;;
10.1.29.71;ae31.708;1c:bb:a8:28:12:34;489;IPTV;;;
10.1.29.76;ae31.708;e4:27:71:46:1f:c4;969;IPTV;;;
10.1.29.78;ae31.708;ec:4c:4d:f5:1b:19;44;IPTV;;;
10.1.29.80;ae31.708;1c:bb:a8:22:f7:0f;515;IPTV;;;
10.1.29.83;ae31.708;e4:27:71:09:46:e2;137;IPTV;;;
10.1.29.84;ae31.708;ec:4c:4d:f5:20:eb;1269;IPTV;;;
10.1.29.85;ae31.708;e4:27:71:67:f1:aa;558;IPTV;;;
10.1.29.90;ae31.708;e4:27:71:4c:82:c9;969;IPTV;;;
10.1.29.91;ae31.708;e4:27:71:03:58:fd;191;IPTV;;;
10.1.29.92;ae31.708;e4:27:71:27:4e:04;473;IPTV;;;
10.1.29.97;ae31.708;e4:27:71:00:29:ee;264;IPTV;;;
10.1.29.100;ae31.708;ec:4c:4d:f5:07:52;649;IPTV;;;
10.1.29.102;ae31.708;1c:bb:a8:12:c9:a5;677;IPTV;;;
10.1.29.106;ae31.708;e4:27:71:25:17:64;714;IPTV;;;
