ip;int;mac;exp;vrf
10.174.175.32;lag-3:35*;e4:27:71:67:9a:dd;02h51m34s;USI_IPTV
10.174.175.46;lag-3:35*;ec:4c:4d:6a:e7:14;02h23m40s;USI_IPTV
10.174.175.47;lag-3:35*;e4:27:71:5b:fb:94;01h42m19s;USI_IPTV
10.174.175.53;lag-3:35*;d8:af:81:10:1a:81;03h14m33s;USI_IPTV
10.174.175.56;lag-3:35*;ec:4c:4d:ef:d8:72;03h59m26s;USI_IPTV
10.174.175.59;lag-3:35*;ec:4c:4d:67:d0:c4;01h10m48s;USI_IPTV
10.174.175.70;lag-3:35*;e4:27:71:67:74:8b;00h21m18s;USI_IPTV
10.174.175.75;lag-3:35*;ec:4c:4d:6a:e7:08;01h41m49s;USI_IPTV
10.174.175.80;lag-3:35*;e4:27:71:52:95:90;01h06m06s;USI_IPTV
10.174.175.83;lag-3:35*;00:1a:79:13:86:21;03h17m14s;USI_IPTV
10.174.175.84;lag-3:35*;e4:27:71:52:93:89;01h41m16s;USI_IPTV
10.174.175.91;lag-3:35*;e4:27:71:52:5a:86;02h58m47s;USI_IPTV
10.174.175.92;lag-3:35*;e4:27:71:52:94:aa;00h09m17s;USI_IPTV
10.174.175.94;lag-3:35*;e4:27:71:46:bd:bc;01h41m53s;USI_IPTV
10.174.175.95;lag-3:35*;e4:27:71:52:95:82;01h41m17s;USI_IPTV
10.174.175.96;lag-3:35*;e4:27:71:52:95:83;03h56m19s;USI_IPTV
10.174.175.99;lag-3:35*;ec:4c:4d:6a:e8:7e;01h42m08s;USI_IPTV
10.174.175.100;lag-3:35*;e4:27:71:52:62:ad;01h41m57s;USI_IPTV
10.174.175.106;lag-3:35*;e4:27:71:2a:1b:94;03h55m57s;USI_IPTV
10.174.175.115;lag-3:35*;e4:27:71:2b:36:42;03h58m43s;USI_IPTV
10.174.175.120;lag-3:35*;e4:27:71:52:94:b2;03h56m07s;USI_IPTV
10.174.175.121;lag-3:35*;e4:27:71:52:95:96;03h59m24s;USI_IPTV
10.174.175.127;lag-3:35*;e4:27:71:52:63:31;03h59m37s;USI_IPTV
10.174.175.145;lag-3:35*;bc:64:4b:78:ab:56;00h16m02s;USI_IPTV
10.174.175.148;lag-3:35*;ec:4c:4d:f3:02:ea;01h22m07s;USI_IPTV
10.174.175.151;lag-3:35*;bc:64:4b:79:81:47;03h59m53s;USI_IPTV
10.174.175.154;lag-3:35*;ec:4c:4d:70:81:12;03h07m27s;USI_IPTV
10.174.175.180;lag-3:35*;e4:27:71:4d:4f:d8;00h41m28s;USI_IPTV
10.174.175.194;lag-3:35*;e4:27:71:17:2b:48;01h14m15s;USI_IPTV
10.174.175.195;lag-3:35*;e4:27:71:52:63:42;03h58m02s;USI_IPTV
10.174.175.205;lag-3:35*;e4:27:71:2a:ad:26;02h35m17s;USI_IPTV
10.174.175.208;lag-3:35*;e4:27:71:2a:e9:7b;03h55m52s;USI_IPTV
10.174.175.211;lag-3:35*;e4:27:71:54:98:da;01h39m24s;USI_IPTV
10.174.175.212;lag-3:35*;bc:64:4b:79:81:83;03h59m29s;USI_IPTV
10.174.175.218;lag-3:35*;ec:4c:4d:f2:51:52;01h43m22s;USI_IPTV
10.174.175.219;lag-3:35*;e4:27:71:1f:ee:b4;01h58m52s;USI_IPTV
10.174.175.222;lag-3:35*;e4:27:71:52:93:9c;03h55m15s;USI_IPTV
10.174.175.224;lag-3:35*;e4:27:71:2a:79:56;02h26m06s;USI_IPTV
10.174.175.226;lag-3:35*;e4:27:71:2a:2d:45;01h41m47s;USI_IPTV
10.174.175.228;lag-3:35*;e4:27:71:2b:17:43;01h42m03s;USI_IPTV
10.174.175.230;lag-3:35*;e4:27:71:2b:25:13;02h43m02s;USI_IPTV
10.174.175.243;lag-3:35*;88:a5:bd:ef:7c:52;03h59m38s;USI_IPTV
10.174.175.253;lag-3:35*;e4:27:71:2a:02:9e;01h41m27s;USI_IPTV
10.174.175.254;lag-3:35*;e4:27:71:2b:25:91;03h58m43s;USI_IPTV
10.175.128.12;lag-3:35*;e4:27:71:29:59:a0;00h20m43s;USI_IPTV
10.175.128.64;lag-3:35*;e4:27:71:60:32:1a;01h41m53s;USI_IPTV
10.175.128.67;lag-3:35*;ec:4c:4d:ed:f5:3a;03h59m48s;USI_IPTV
10.175.128.82;lag-3:35*;00:02:9b:9f:c3:27;03h58m50s;USI_IPTV
10.175.128.118;lag-3:35*;bc:64:4b:a1:f7:bf;01h43m41s;USI_IPTV
10.175.128.151;lag-3:35*;ec:4c:4d:66:25:9c;00h01m26s;USI_IPTV
10.175.128.175;lag-3:35*;e4:27:71:5d:0e:0c;01h41m21s;USI_IPTV
10.175.128.176;lag-3:35*;e4:27:71:0c:33:f9;02h11m27s;USI_IPTV
10.175.128.187;lag-3:35*;ec:4c:4d:70:66:78;03h59m42s;USI_IPTV
10.175.128.248;lag-3:35*;1c:bb:a8:22:3d:3b;01h18m26s;USI_IPTV
10.175.128.254;lag-3:35*;ec:4c:4d:67:9e:66;03h56m51s;USI_IPTV
10.175.129.2;lag-3:35*;e4:27:71:60:38:0a;02h04m15s;USI_IPTV
10.175.129.3;lag-3:35*;e4:27:71:60:32:bd;00h14m17s;USI_IPTV
10.175.129.4;lag-3:35*;e4:27:71:25:00:75;00h25m07s;USI_IPTV
10.175.129.5;lag-3:35*;1c:bb:a8:17:9c:33;03h56m25s;USI_IPTV
10.175.129.7;lag-3:35*;e4:27:71:10:25:17;01h35m12s;USI_IPTV
10.175.129.8;lag-3:35*;1c:bb:a8:17:a0:8e;03h12m51s;USI_IPTV
10.175.129.10;lag-3:35*;08:c6:b3:b6:ed:c6;03h59m59s;USI_IPTV
10.175.129.11;lag-3:35*;08:c6:b3:b6:ed:c0;03h59m31s;USI_IPTV
10.175.129.14;lag-3:35*;e4:27:71:46:7a:71;03h59m30s;USI_IPTV
10.175.129.18;lag-3:35*;e4:27:71:52:6d:72;03h31m47s;USI_IPTV
10.175.129.24;lag-3:35*;e4:27:71:52:6d:09;03h17m51s;USI_IPTV
10.175.129.30;lag-3:35*;e4:27:71:5d:0f:6f;00h58m01s;USI_IPTV
10.175.129.31;lag-3:35*;e4:27:71:60:31:77;01h51m05s;USI_IPTV
10.175.129.35;lag-3:35*;e4:27:71:2a:1d:3d;01h41m17s;USI_IPTV
10.175.129.37;lag-3:35*;ec:4c:4d:70:62:78;03h53m43s;USI_IPTV
10.175.129.39;lag-3:35*;e4:27:71:25:00:4f;00h53m40s;USI_IPTV
10.175.129.40;lag-3:35*;1c:bb:a8:16:54:83;03h55m16s;USI_IPTV
10.175.129.44;lag-3:35*;e4:27:71:60:33:43;03h58m08s;USI_IPTV
10.175.129.48;lag-3:35*;e4:27:71:10:6f:57;01h15m23s;USI_IPTV
10.175.129.53;lag-3:35*;ec:4c:4d:ed:fd:02;03h59m08s;USI_IPTV
10.175.129.55;lag-3:35*;1c:bb:a8:1a:ba:78;03h58m49s;USI_IPTV
10.175.129.56;lag-3:35*;e4:27:71:60:38:e2;01h41m58s;USI_IPTV
10.175.129.58;lag-3:35*;e4:27:71:02:8e:32;03h57m24s;USI_IPTV
10.175.129.62;lag-3:35*;ec:4c:4d:f3:39:43;02h41m32s;USI_IPTV
10.175.129.63;lag-3:35*;1c:bb:a8:19:a1:f9;01h29m16s;USI_IPTV
10.175.129.64;lag-3:35*;e4:27:71:58:10:96;02h58m12s;USI_IPTV
10.175.129.74;lag-3:35*;e4:27:71:5d:99:48;01h42m12s;USI_IPTV
10.175.129.76;lag-3:35*;00:1a:79:24:65:cf;03h58m45s;USI_IPTV
10.175.129.83;lag-3:35*;1c:bb:a8:01:3d:68;03h57m54s;USI_IPTV
10.175.129.86;lag-3:35*;1c:bb:a8:0c:92:de;00h48m26s;USI_IPTV
10.175.129.87;lag-3:35*;e4:27:71:25:00:c2;03h59m51s;USI_IPTV
10.175.129.89;lag-3:35*;1c:bb:a8:1a:bd:a1;02h02m27s;USI_IPTV
10.175.129.91;lag-3:35*;1c:bb:a8:0c:4a:3a;01h30m36s;USI_IPTV
10.175.129.94;lag-3:35*;08:c6:b3:b6:eb:58;03h59m05s;USI_IPTV
10.175.129.95;lag-3:35*;08:c6:b3:b6:eb:40;03h59m24s;USI_IPTV
10.175.129.97;lag-3:35*;e4:27:71:25:00:e1;02h55m53s;USI_IPTV
10.175.129.113;lag-3:35*;e4:27:71:4f:9b:84;03h58m45s;USI_IPTV
10.175.129.118;lag-3:35*;e4:27:71:5d:96:dd;01h41m28s;USI_IPTV
10.175.129.126;lag-3:35*;e4:27:71:2b:21:cf;03h57m35s;USI_IPTV
10.175.129.133;lag-3:35*;ec:4c:4d:70:53:9e;01h58m52s;USI_IPTV
10.175.129.135;lag-3:35*;ec:4c:4d:6a:f4:ea;03h55m57s;USI_IPTV
10.175.129.138;lag-3:35*;e4:27:71:29:e8:18;01h41m57s;USI_IPTV
10.175.129.141;lag-3:35*;e4:27:71:5d:99:4a;03h25m49s;USI_IPTV
10.175.129.146;lag-3:35*;00:1a:79:24:60:92;03h51m27s;USI_IPTV
10.175.129.153;lag-3:35*;ec:4c:4d:70:5c:93;00h15m28s;USI_IPTV
10.175.129.157;lag-3:35*;e4:27:71:0f:cc:68;01h41m42s;USI_IPTV
10.175.129.166;lag-3:35*;1c:bb:a8:1a:6b:42;03h58m51s;USI_IPTV
10.175.129.170;lag-3:35*;1c:bb:a8:1a:6f:c6;03h56m59s;USI_IPTV
10.175.129.171;lag-3:35*;ec:4c:4d:72:23:37;03h30m07s;USI_IPTV
10.175.129.176;lag-3:35*;bc:64:4b:78:a0:c4;00h38m22s;USI_IPTV
10.175.129.177;lag-3:35*;e4:27:71:06:2e:ea;03h58m49s;USI_IPTV
10.175.129.184;lag-3:35*;e4:27:71:0f:f1:ba;03h52m34s;USI_IPTV
10.175.129.187;lag-3:35*;e4:27:71:25:28:6c;01h41m43s;USI_IPTV
10.175.129.189;lag-3:35*;ec:4c:4d:67:e6:f0;03h57m25s;USI_IPTV
10.175.129.190;lag-3:35*;e4:27:71:0f:cc:45;01h41m23s;USI_IPTV
10.175.129.191;lag-3:35*;e4:27:71:1f:ea:e2;01h40m56s;USI_IPTV
10.175.129.202;lag-3:35*;e4:27:71:5d:0f:a9;03h58m42s;USI_IPTV
10.175.129.205;lag-3:35*;e4:27:71:5d:9a:26;03h32m00s;USI_IPTV
10.175.129.211;lag-3:35*;ec:4c:4d:6a:f3:c5;02h24m12s;USI_IPTV
10.175.129.214;lag-3:35*;ec:4c:4d:ee:0c:8e;03h59m30s;USI_IPTV
10.175.129.215;lag-3:35*;e4:27:71:57:ff:7e;01h07m02s;USI_IPTV
10.175.129.228;lag-3:35*;e4:27:71:4f:94:4a;02h03m35s;USI_IPTV
10.175.129.233;lag-3:35*;e4:27:71:08:c7:73;03h56m12s;USI_IPTV
10.175.129.243;lag-3:35*;e4:27:71:29:dd:4a;01h25m02s;USI_IPTV
10.175.129.246;lag-3:35*;1c:bb:a8:17:90:43;02h31m46s;USI_IPTV
10.175.129.249;lag-3:35*;1c:bb:a8:24:c5:65;01h41m27s;USI_IPTV
10.175.129.253;lag-3:35*;e4:27:71:25:86:34;01h42m10s;USI_IPTV
10.175.129.254;lag-3:35*;e4:27:71:5d:99:4e;02h44m51s;USI_IPTV
10.175.130.2;lag-3:35*;bc:64:4b:78:f1:d3;03h57m00s;USI_IPTV
10.175.130.3;lag-3:35*;e4:27:71:57:ff:bf;01h41m14s;USI_IPTV
10.175.130.5;lag-3:35*;1c:bb:a8:1a:a5:c4;02h13m48s;USI_IPTV
10.175.130.6;lag-3:35*;e4:27:71:5b:fb:d2;00h48m09s;USI_IPTV
10.175.130.7;lag-3:35*;e4:27:71:58:43:5b;02h42m04s;USI_IPTV
10.175.130.11;lag-3:35*;1c:bb:a8:22:d8:66;03h57m06s;USI_IPTV
10.175.130.13;lag-3:35*;e4:27:71:25:28:5f;01h41m45s;USI_IPTV
10.175.130.15;lag-3:35*;1c:bb:a8:24:c5:43;02h34m37s;USI_IPTV
10.175.130.16;lag-3:35*;e4:27:71:5b:fb:97;01h40m19s;USI_IPTV
10.175.130.17;lag-3:35*;e4:27:71:25:14:ee;01h41m54s;USI_IPTV
10.175.130.18;lag-3:35*;e4:27:71:58:00:64;02h34m31s;USI_IPTV
10.175.130.21;lag-3:35*;e4:27:71:2a:14:4d;01h49m33s;USI_IPTV
10.175.130.24;lag-3:35*;1c:bb:a8:22:d2:2e;03h55m03s;USI_IPTV
10.175.130.25;lag-3:35*;e4:27:71:5d:0d:2a;02h50m40s;USI_IPTV
10.175.130.37;lag-3:35*;e4:27:71:24:f3:34;03h56m53s;USI_IPTV
10.175.130.42;lag-3:35*;ec:4c:4d:f6:b0:f3;01h26m37s;USI_IPTV
10.175.130.56;lag-3:35*;e4:27:71:03:c1:c6;03h58m57s;USI_IPTV
10.175.130.61;lag-3:35*;88:a5:bd:ef:6f:9a;03h59m30s;USI_IPTV
10.175.130.63;lag-3:35*;e4:27:71:2a:1e:c9;01h42m12s;USI_IPTV
10.175.130.66;lag-3:35*;e4:27:71:10:24:d5;03h54m33s;USI_IPTV
10.175.130.71;lag-3:35*;e4:27:71:5d:98:d4;02h33m27s;USI_IPTV
10.175.130.72;lag-3:35*;ec:4c:4d:70:67:97;03h57m04s;USI_IPTV
10.175.130.73;lag-3:35*;bc:64:4b:75:d2:2e;03h59m47s;USI_IPTV
10.175.130.74;lag-3:35*;e4:27:71:25:7c:bc;01h42m12s;USI_IPTV
10.175.130.81;lag-3:35*;e4:27:71:4b:c7:4d;01h42m06s;USI_IPTV
10.175.130.84;lag-3:35*;20:e5:64:f0:ce:89;03h59m49s;USI_IPTV
10.175.130.87;lag-3:35*;ec:4c:4d:66:42:c7;03h21m33s;USI_IPTV
10.175.130.90;lag-3:35*;00:1a:79:13:91:24;03h58m11s;USI_IPTV
10.175.130.92;lag-3:35*;e4:27:71:25:00:79;00h17m45s;USI_IPTV
10.175.130.97;lag-3:35*;e4:27:71:52:99:ed;00h28m03s;USI_IPTV
10.175.130.98;lag-3:35*;00:1a:79:09:cf:74;01h41m26s;USI_IPTV
10.175.130.100;lag-3:35*;e4:27:71:67:b4:56;03h58m48s;USI_IPTV
10.175.130.104;lag-3:35*;e4:27:71:67:c5:40;01h41m55s;USI_IPTV
10.175.130.111;lag-3:35*;7c:bf:b1:58:cf:52;03h59m24s;USI_IPTV
10.175.130.114;lag-3:35*;ec:4c:4d:68:1f:27;01h08m37s;USI_IPTV
10.175.130.122;lag-3:35*;1c:bb:a8:01:50:d0;03h55m01s;USI_IPTV
10.175.130.125;lag-3:35*;e4:27:71:67:af:00;03h56m55s;USI_IPTV
10.175.130.128;lag-3:35*;e4:27:71:29:90:c5;01h29m33s;USI_IPTV
10.175.130.130;lag-3:35*;00:1a:79:06:59:27;01h41m47s;USI_IPTV
10.175.130.139;lag-3:35*;ec:4c:4d:6a:e1:e0;03h58m45s;USI_IPTV
10.175.130.140;lag-3:35*;e4:27:71:5b:90:4c;01h41m01s;USI_IPTV
10.175.130.141;lag-3:35*;ec:4c:4d:f6:b1:0f;02h27m36s;USI_IPTV
10.175.130.151;lag-3:35*;e4:27:71:29:3d:fc;00h49m27s;USI_IPTV
10.175.130.152;lag-3:35*;e4:27:71:05:78:a8;03h57m37s;USI_IPTV
10.175.130.154;lag-3:35*;ec:4c:4d:66:23:68;01h33m43s;USI_IPTV
10.175.130.155;lag-3:35*;e4:27:71:17:23:88;00h14m12s;USI_IPTV
10.175.130.168;lag-3:35*;e4:27:71:58:00:6b;03h58m43s;USI_IPTV
10.175.130.170;lag-3:35*;e4:27:71:4f:70:94;01h41m58s;USI_IPTV
10.175.130.173;lag-3:35*;e4:27:71:67:ae:83;01h41m18s;USI_IPTV
10.175.130.177;lag-3:35*;1c:bb:a8:24:c4:fa;03h59m41s;USI_IPTV
10.175.130.193;lag-3:35*;1c:bb:a8:1a:6d:cd;01h10m22s;USI_IPTV
10.175.130.197;lag-3:35*;ec:4c:4d:ed:fb:ee;03h59m29s;USI_IPTV
10.175.130.198;lag-3:35*;bc:64:4b:78:df:cf;03h55m58s;USI_IPTV
10.175.130.206;lag-3:35*;e4:27:71:06:aa:bb;03h59m23s;USI_IPTV
10.175.130.207;lag-3:35*;ec:4c:4d:70:62:fe;03h58m48s;USI_IPTV
10.175.130.209;lag-3:35*;ec:4c:4d:70:4f:7b;03h51m37s;USI_IPTV
10.175.130.210;lag-3:35*;1c:bb:a8:17:9d:4a;03h41m44s;USI_IPTV
10.175.130.216;lag-3:35*;e4:27:71:67:a2:3a;02h39m28s;USI_IPTV
10.175.130.220;lag-3:35*;ec:4c:4d:72:23:13;01h59m32s;USI_IPTV
10.175.130.226;lag-3:35*;00:02:9b:89:54:8e;03h56m48s;USI_IPTV
10.175.130.229;lag-3:35*;e4:27:71:5d:0d:bb;03h59m44s;USI_IPTV
10.175.130.230;lag-3:35*;e4:27:71:0c:42:e0;03h56m35s;USI_IPTV
10.175.130.231;lag-3:35*;e4:27:71:4c:be:07;03h58m47s;USI_IPTV
10.175.130.232;lag-3:35*;ec:4c:4d:72:26:5a;00h15m36s;USI_IPTV
10.175.130.233;lag-3:35*;e4:27:71:2b:49:8c;01h41m37s;USI_IPTV
10.175.130.239;lag-3:35*;e4:27:71:29:a1:8f;01h13m57s;USI_IPTV
10.175.130.243;lag-3:35*;08:c6:b3:b6:e5:8c;03h59m35s;USI_IPTV
10.175.130.250;lag-3:35*;00:02:9b:89:45:7b;01h42m17s;USI_IPTV
10.175.131.0;lag-3:35*;e4:27:71:2a:03:85;01h51m25s;USI_IPTV
10.175.131.3;lag-3:35*;ec:4c:4d:72:25:58;01h41m17s;USI_IPTV
10.175.131.5;lag-3:35*;1c:bb:a8:05:cd:07;02h36m15s;USI_IPTV
10.175.131.6;lag-3:35*;1c:bb:a8:17:93:6f;00h20m29s;USI_IPTV
10.175.131.7;lag-3:35*;e4:27:71:52:6e:df;01h42m12s;USI_IPTV
10.175.131.10;lag-3:35*;e4:27:71:67:b5:69;02h20m37s;USI_IPTV
10.175.131.13;lag-3:35*;e4:27:71:67:b3:e0;01h42m17s;USI_IPTV
10.175.131.17;lag-3:35*;e4:27:71:5b:99:98;00h57m53s;USI_IPTV
10.175.131.18;lag-3:35*;1c:bb:a8:04:53:2f;03h59m09s;USI_IPTV
10.175.131.21;lag-3:35*;e4:27:71:4c:bf:08;03h58m07s;USI_IPTV
10.175.131.23;lag-3:35*;e4:27:71:17:44:86;00h40m37s;USI_IPTV
10.175.131.25;lag-3:35*;e4:27:71:40:67:44;03h31m02s;USI_IPTV
10.175.131.26;lag-3:35*;1c:bb:a8:24:c5:8a;03h57m46s;USI_IPTV
10.175.131.30;lag-3:35*;e4:27:71:0c:89:69;03h31m40s;USI_IPTV
10.175.131.34;lag-3:35*;e4:27:71:5d:0b:1e;01h44m26s;USI_IPTV
10.175.131.35;lag-3:35*;1c:bb:a8:1a:b6:41;03h56m20s;USI_IPTV
10.175.131.36;lag-3:35*;e4:27:71:25:31:65;03h21m01s;USI_IPTV
10.175.131.39;lag-3:35*;e4:27:71:4f:9a:4c;03h05m53s;USI_IPTV
10.175.131.43;lag-3:35*;00:1a:79:24:67:44;03h59m15s;USI_IPTV
10.175.131.46;lag-3:35*;e4:27:71:67:ad:f4;03h57m32s;USI_IPTV
10.175.131.48;lag-3:35*;e4:27:71:5b:95:07;03h56m23s;USI_IPTV
10.175.131.53;lag-3:35*;e4:27:71:5b:93:93;01h53m02s;USI_IPTV
10.175.131.54;lag-3:35*;e4:27:71:2a:13:b9;01h41m46s;USI_IPTV
10.175.131.56;lag-3:35*;bc:64:4b:79:84:e4;01h41m59s;USI_IPTV
10.175.131.58;lag-3:35*;00:1a:79:24:8a:fc;03h06m42s;USI_IPTV
10.175.131.64;lag-3:35*;bc:64:4b:78:ac:54;03h55m47s;USI_IPTV
10.175.131.65;lag-3:35*;ec:4c:4d:f6:b2:6a;01h41m54s;USI_IPTV
10.175.131.67;lag-3:35*;e4:27:71:67:6c:36;03h08m22s;USI_IPTV
10.175.131.69;lag-3:35*;e4:27:71:0f:f1:75;03h59m17s;USI_IPTV
10.175.131.72;lag-3:35*;e4:27:71:25:20:15;03h58m49s;USI_IPTV
10.175.131.82;lag-3:35*;e4:27:71:0c:34:f0;03h58m43s;USI_IPTV
10.175.131.85;lag-3:35*;00:1a:79:24:68:59;01h11m02s;USI_IPTV
10.175.131.90;lag-3:35*;e4:27:71:25:15:2c;03h01m07s;USI_IPTV
10.175.131.91;lag-3:35*;00:1a:79:24:8a:d9;03h58m52s;USI_IPTV
10.175.131.94;lag-3:35*;e4:27:71:67:b5:6c;03h57m18s;USI_IPTV
10.175.131.95;lag-3:35*;e4:27:71:1f:ec:68;02h38m42s;USI_IPTV
10.175.131.96;lag-3:35*;e4:27:71:46:85:24;03h52m07s;USI_IPTV
10.175.131.100;lag-3:35*;bc:64:4b:75:d1:ed;03h57m40s;USI_IPTV
10.175.131.101;lag-3:35*;00:1a:79:0d:68:a9;03h57m58s;USI_IPTV
10.175.131.103;lag-3:35*;1c:bb:a8:17:71:a0;01h24m07s;USI_IPTV
10.175.131.110;lag-3:35*;e4:27:71:67:b3:3e;02h37m27s;USI_IPTV
10.175.131.112;lag-3:35*;ec:4c:4d:6a:f6:db;03h58m46s;USI_IPTV
10.175.131.113;lag-3:35*;1c:bb:a8:24:b2:3e;03h29m20s;USI_IPTV
10.175.131.122;lag-3:35*;e4:27:71:03:96:50;03h57m32s;USI_IPTV
10.175.131.126;lag-3:35*;e4:27:71:2a:7a:9e;02h44m28s;USI_IPTV
10.175.131.127;lag-3:35*;e4:27:71:60:33:8a;01h42m12s;USI_IPTV
10.175.131.129;lag-3:35*;ec:4c:4d:f3:38:f0;02h20m52s;USI_IPTV
10.175.131.130;lag-3:35*;00:02:9b:89:25:90;03h58m30s;USI_IPTV
10.175.131.131;lag-3:35*;ec:4c:4d:f6:b0:b2;03h27m36s;USI_IPTV
10.175.131.141;lag-3:35*;e4:27:71:16:e6:d1;03h58m16s;USI_IPTV
10.175.131.152;lag-3:35*;e4:27:71:1e:f5:4f;01h41m49s;USI_IPTV
10.175.131.153;lag-3:35*;e4:27:71:4c:bf:fb;01h41m57s;USI_IPTV
10.175.131.170;lag-3:35*;88:a5:bd:ef:6d:dc;03h59m38s;USI_IPTV
10.175.131.171;lag-3:35*;1c:bb:a8:0f:7f:0f;01h41m23s;USI_IPTV
10.175.131.172;lag-3:35*;1c:bb:a8:0c:be:a3;01h41m53s;USI_IPTV
10.175.131.175;lag-3:35*;00:02:9b:89:09:92;00h18m53s;USI_IPTV
10.175.131.187;lag-3:35*;e4:27:71:67:fb:0f;03h50m24s;USI_IPTV
10.175.131.190;lag-3:35*;e4:27:71:16:d5:91;00h13m13s;USI_IPTV
10.175.131.195;lag-3:35*;08:c6:b3:b6:e4:74;03h59m28s;USI_IPTV
10.175.131.198;lag-3:35*;e4:27:71:10:49:da;00h31m58s;USI_IPTV
10.175.131.199;lag-3:35*;e4:27:71:25:28:8a;01h44m50s;USI_IPTV
10.175.131.201;lag-3:35*;08:c6:b3:b6:e4:6a;03h59m10s;USI_IPTV
10.175.131.207;lag-3:35*;e4:27:71:03:cd:77;02h34m47s;USI_IPTV
10.175.131.208;lag-3:35*;1c:bb:a8:13:7b:48;03h24m57s;USI_IPTV
10.175.131.209;lag-3:35*;ec:4c:4d:ec:0a:48;03h59m01s;USI_IPTV
10.175.131.210;lag-3:35*;ec:4c:4d:ec:0a:4c;03h59m53s;USI_IPTV
10.175.131.213;lag-3:35*;e4:27:71:61:46:5a;00h27m27s;USI_IPTV
10.175.131.236;lag-3:35*;ec:4c:4d:73:ba:16;01h18m52s;USI_IPTV
10.175.131.245;lag-3:35*;e4:27:71:0c:7f:61;01h42m02s;USI_IPTV
10.175.132.6;lag-3:35*;e4:27:71:25:14:fc;03h26m32s;USI_IPTV
10.175.132.9;lag-3:35*;00:1a:79:13:91:0c;03h58m04s;USI_IPTV
10.175.132.14;lag-3:35*;1c:bb:a8:16:b7:e4;01h42m11s;USI_IPTV
10.175.132.18;lag-3:35*;1c:bb:a8:1a:6e:26;02h19m47s;USI_IPTV
10.175.132.19;lag-3:35*;bc:64:4b:78:ab:8d;03h58m43s;USI_IPTV
10.175.132.22;lag-3:35*;00:1a:79:13:d2:ac;01h41m08s;USI_IPTV
10.175.132.23;lag-3:35*;e4:27:71:52:6d:d3;03h58m50s;USI_IPTV
10.175.132.27;lag-3:35*;ec:4c:4d:72:25:fe;03h59m17s;USI_IPTV
10.175.132.31;lag-3:35*;e4:27:71:29:a6:49;01h39m38s;USI_IPTV
10.175.132.32;lag-3:35*;e4:27:71:05:69:da;03h55m45s;USI_IPTV
10.175.132.39;lag-3:35*;1c:bb:a8:1a:bc:a9;02h52m57s;USI_IPTV
10.175.132.40;lag-3:35*;e4:27:71:0c:7b:78;03h58m09s;USI_IPTV
10.175.132.41;lag-3:35*;ec:4c:4d:ef:f0:cc;03h59m48s;USI_IPTV
10.175.132.43;lag-3:35*;ec:4c:4d:70:62:fa;00h53m18s;USI_IPTV
10.175.132.47;lag-3:35*;1c:bb:a8:23:5e:d2;03h58m38s;USI_IPTV
10.175.132.49;lag-3:35*;e4:27:71:0c:15:5a;02h18m18s;USI_IPTV
10.175.132.54;lag-3:35*;1c:bb:a8:19:a2:6c;03h58m07s;USI_IPTV
10.175.132.57;lag-3:35*;88:a5:bd:ef:6d:ce;03h59m30s;USI_IPTV
10.175.132.64;lag-3:35*;88:a5:bd:ef:6e:24;03h59m56s;USI_IPTV
10.175.132.65;lag-3:35*;e4:27:71:17:5b:ba;03h15m52s;USI_IPTV
10.175.132.66;lag-3:35*;e4:27:71:06:32:c9;03h56m33s;USI_IPTV
10.175.132.69;lag-3:35*;e4:27:71:2a:d8:cb;01h41m47s;USI_IPTV
10.175.132.75;lag-3:35*;1c:bb:a8:1a:b1:94;03h56m54s;USI_IPTV
10.175.132.76;lag-3:35*;e4:27:71:0f:cc:9d;01h16m12s;USI_IPTV
10.175.132.81;lag-3:35*;e4:27:71:0c:34:f1;03h58m42s;USI_IPTV
10.175.132.82;lag-3:35*;e4:27:71:4f:91:70;03h59m03s;USI_IPTV
10.175.132.84;lag-3:35*;1c:bb:a8:05:fe:ea;00h40m32s;USI_IPTV
10.175.132.85;lag-3:35*;ec:4c:4d:70:78:8d;01h41m28s;USI_IPTV
10.175.132.89;lag-3:35*;38:6b:bb:d3:9c:12;03h59m28s;USI_IPTV
10.175.132.92;lag-3:35*;e4:27:71:09:1e:ba;01h41m36s;USI_IPTV
10.175.132.94;lag-3:35*;e4:27:71:60:33:0f;00h06m20s;USI_IPTV
10.175.132.101;lag-3:35*;ec:4c:4d:70:66:fd;01h41m21s;USI_IPTV
10.175.132.107;lag-3:35*;e4:27:71:1e:bd:bf;02h28m53s;USI_IPTV
10.175.132.108;lag-3:35*;e4:27:71:25:00:5e;00h05m51s;USI_IPTV
10.175.132.113;lag-3:35*;e4:27:71:67:d7:d8;01h41m39s;USI_IPTV
10.175.132.122;lag-3:35*;1c:bb:a8:1a:70:78;03h57m14s;USI_IPTV
10.175.132.123;lag-3:35*;e4:27:71:25:01:29;01h42m22s;USI_IPTV
10.175.132.128;lag-3:35*;bc:64:4b:78:c6:3d;03h58m36s;USI_IPTV
10.175.132.135;lag-3:35*;1c:bb:a8:17:9b:47;01h31m27s;USI_IPTV
10.175.132.136;lag-3:35*;e4:27:71:10:04:91;02h25m18s;USI_IPTV
10.175.132.141;lag-3:35*;e4:27:71:67:b3:2e;02h06m25s;USI_IPTV
10.175.132.142;lag-3:35*;e4:27:71:5b:f9:d3;02h41m43s;USI_IPTV
