ip;int;mac;exp;vrf;tag_inner;tag_outer;tag_vlanid
10.1.26.139;ae31.708;e4:27:71:03:32:37;871;IPTV;;;708
10.1.26.141;ae31.708;00:02:9b:89:ad:54;837;IPTV;;;708
10.1.26.143;ae31.708;e4:27:71:27:97:ac;1265;IPTV;;;708
10.1.26.146;ae31.708;e4:27:71:29:86:b4;423;IPTV;;;708
10.1.26.150;ae31.708;e4:27:71:29:fa:67;883;IPTV;;;708
10.1.26.151;ae31.708;00:07:67:b2:37:fb;123;IPTV;;;708
10.1.26.155;ae31.708;ec:4c:4d:f5:1b:03;455;IPTV;;;708
10.1.26.159;ae31.708;e4:27:71:40:ab:e5;831;IPTV;;;708
10.1.26.160;ae31.708;e4:27:71:02:2c:34;1190;IPTV;;;708
10.1.26.161;ae31.708;e4:27:71:09:04:82;969;IPTV;;;708
10.1.26.164;ae31.708;00:1a:79:14:56:0b;675;IPTV;;;708
10.1.26.170;ae31.708;e4:27:71:55:ca:77;147;IPTV;;;708
10.1.26.171;ae31.708;e4:27:71:5f:63:58;906;IPTV;;;708
10.1.26.172;ae31.708;1c:bb:a8:1b:8e:ce;455;IPTV;;;708
10.1.26.174;ae31.708;e4:27:71:09:3f:df;1273;IPTV;;;708
10.1.26.177;ae31.708;00:1a:79:0c:ce:bf;183;IPTV;;;708
10.1.26.179;ae31.708;e4:27:71:29:f9:da;815;IPTV;;;708
10.1.26.180;ae31.708;e4:27:71:4b:86:b5;977;IPTV;;;708
10.1.26.181;ae31.708;e4:27:71:4d:27:a4;402;IPTV;;;708
10.1.26.182;ae31.708;e4:27:71:26:c2:e8;43;IPTV;;;708
10.1.26.183;ae31.708;e4:27:71:4c:82:61;696;IPTV;;;708
10.1.26.187;ae31.708;e4:27:71:10:1c:7f;584;IPTV;;;708
10.1.26.188;ae31.708;e4:27:71:4c:8a:59;658;IPTV;;;708
10.1.26.193;ae31.708;e4:27:71:0f:ca:12;671;IPTV;;;708
10.1.26.196;ae31.708;e4:27:71:02:2d:d7;803;IPTV;;;708
10.1.26.199;ae31.708;e4:27:71:03:72:9e;1117;IPTV;;;708
10.1.26.200;ae31.708;e4:27:71:27:42:26;1205;IPTV;;;708
10.1.26.201;ae31.708;1c:bb:a8:24:63:83;284;IPTV;;;708
10.1.26.202;ae31.708;e4:27:71:18:6d:22;861;IPTV;;;708
10.1.26.203;ae31.708;e4:27:71:29:2c:e3;42;IPTV;;;708
10.1.26.205;ae31.708;ec:4c:4d:70:78:94;895;IPTV;;;708
10.1.26.206;ae31.708;e4:27:71:60:e1:0a;491;IPTV;;;708
10.1.26.208;ae31.708;e4:27:71:02:26:16;1462;IPTV;;;708
10.1.26.213;ae31.708;00:1a:79:0b:59:a0;65;IPTV;;;708
10.1.26.216;ae31.708;e4:27:71:4c:82:b5;187;IPTV;;;708
10.1.26.217;ae31.708;e4:27:71:1f:40:d2;533;IPTV;;;708
10.1.26.218;ae31.708;e4:27:71:25:2c:96;342;IPTV;;;708
10.1.26.219;ae31.708;e4:27:71:46:1f:d1;291;IPTV;;;708
10.1.26.220;ae31.708;e4:27:71:29:45:2e;852;IPTV;;;708
10.1.26.223;ae31.708;ec:4c:4d:74:33:98;369;IPTV;;;708
10.1.26.225;ae31.708;e4:27:71:46:13:80;590;IPTV;;;708
10.1.26.227;ae31.708;1c:bb:a8:16:a0:b9;49;IPTV;;;708
10.1.26.229;ae31.708;e4:27:71:29:35:3d;994;IPTV;;;708
10.1.26.231;ae31.708;e4:27:71:29:2c:79;1207;IPTV;;;708
10.1.26.233;ae31.708;e4:27:71:27:14:4b;320;IPTV;;;708
10.1.26.234;ae31.708;e4:27:71:67:cc:d6;871;IPTV;;;708
10.1.26.236;ae31.708;e4:27:71:52:59:0f;129;IPTV;;;708
10.1.26.237;ae31.708;e4:27:71:25:2c:99;198;IPTV;;;708
10.1.26.238;ae31.708;e4:27:71:29:67:79;660;IPTV;;;708
10.1.26.239;ae31.708;1c:bb:a8:23:74:16;80;IPTV;;;708
10.1.26.240;ae31.708;e4:27:71:62:7f:48;1070;IPTV;;;708
10.1.26.241;ae31.708;1c:bb:a8:01:4c:7f;1318;IPTV;;;708
10.1.26.245;ae31.708;1c:bb:a8:1a:19:09;990;IPTV;;;708
10.1.26.247;ae31.708;e4:27:71:02:20:ba;1237;IPTV;;;708
10.1.26.248;ae31.708;e4:27:71:11:23:d7;615;IPTV;;;708
10.1.26.252;ae31.708;00:1a:79:13:1a:c1;135;IPTV;;;708
10.1.26.253;ae31.708;e4:27:71:40:89:db;28;IPTV;;;708
10.1.27.7;ae31.708;e4:27:71:26:b7:da;570;IPTV;;;708
10.1.27.9;ae31.708;1c:bb:a8:24:8d:06;960;IPTV;;;708
10.1.27.11;ae31.708;e4:27:71:03:53:48;883;IPTV;;;708
10.1.27.13;ae31.708;e4:27:71:67:e9:c8;499;IPTV;;;708
10.1.27.14;ae31.708;e4:27:71:0f:f0:dc;371;IPTV;;;708
10.1.27.16;ae31.708;e4:27:71:00:d4:69;525;IPTV;;;708
10.1.27.17;ae31.708;ec:4c:4d:f5:02:e8;37;IPTV;;;708
10.1.27.18;ae31.708;ec:4c:4d:f5:06:be;874;IPTV;;;708
10.1.27.19;ae31.708;78:23:ae:d7:74:1b;696;IPTV;;;708
10.1.27.23;ae31.708;e4:27:71:4c:83:05;255;IPTV;;;708
10.1.27.25;ae31.708;1c:bb:a8:24:25:41;754;IPTV;;;708
10.1.27.31;ae31.708;d8:af:81:03:4e:39;365;IPTV;;;708
10.1.27.36;ae31.708;e4:27:71:27:76:16;188;IPTV;;;708
10.1.27.39;ae31.708;00:02:9b:89:ad:65;35;IPTV;;;708
10.1.27.43;ae31.708;d8:af:81:02:88:c8;886;IPTV;;;708
10.1.27.46;ae31.708;e4:27:71:03:48:39;285;IPTV;;;708
10.1.27.49;ae31.708;e4:27:71:62:7e:8e;597;IPTV;;;708
10.1.27.52;ae31.708;e4:27:71:03:51:b8;524;IPTV;;;708
10.1.27.54;ae31.708;1c:bb:a8:24:5c:24;750;IPTV;;;708
10.1.27.56;ae31.708;00:1a:79:0f:7f:89;379;IPTV;;;708
10.1.27.57;ae31.708;5c:e3:0e:9a:1d:b2;924;IPTV;;;708
10.1.27.58;ae31.708;e4:27:71:03:40:ce;1127;IPTV;;;708
10.1.27.59;ae31.708;e4:27:71:5f:3a:20;208;IPTV;;;708
10.1.27.60;ae31.708;1c:bb:a8:24:5a:81;698;IPTV;;;708
10.1.27.61;ae31.708;00:1a:79:0d:6c:42;850;IPTV;;;708
10.1.27.62;ae31.708;1c:bb:a8:23:63:8e;425;IPTV;;;708
10.1.27.69;ae31.708;e4:27:71:13:e6:6e;665;IPTV;;;708
10.1.27.71;ae31.708;e4:27:71:18:c0:fd;270;IPTV;;;708
10.1.27.72;ae31.708;ec:4c:4d:74:29:63;651;IPTV;;;708
10.1.27.77;ae31.708;e4:27:71:02:3d:38;204;IPTV;;;708
10.1.27.79;ae31.708;1c:bb:a8:24:58:c2;550;IPTV;;;708
10.1.27.81;ae31.708;1c:bb:a8:24:60:bd;304;IPTV;;;708
10.1.27.83;ae31.708;ec:4c:4d:f5:07:7c;452;IPTV;;;708
10.1.27.84;ae31.708;e4:27:71:03:5b:7e;490;IPTV;;;708
10.1.27.85;ae31.708;e4:27:71:24:f4:52;743;IPTV;;;708
10.1.27.86;ae31.708;e4:27:71:25:17:69;1116;IPTV;;;708
10.1.27.88;ae31.708;e4:27:71:40:b5:fd;715;IPTV;;;708
10.1.27.89;ae31.708;e4:27:71:00:24:7f;123;IPTV;;;708
10.1.27.91;ae31.708;e4:27:71:40:c7:6c;893;IPTV;;;708
10.1.27.92;ae31.708;1c:bb:a8:16:4b:16;794;IPTV;;;708
10.1.27.93;ae31.708;00:1a:79:05:9d:d6;541;IPTV;;;708
10.1.27.95;ae31.708;e4:27:71:46:2b:e4;788;IPTV;;;708
10.1.27.96;ae31.708;e4:27:71:09:01:7e;930;IPTV;;;708
10.1.27.97;ae31.708;1c:bb:a8:23:5f:7b;676;IPTV;;;708
10.1.27.98;ae31.708;e4:27:71:03:38:c9;734;IPTV;;;708
10.1.27.100;ae31.708;e4:27:71:02:30:78;823;IPTV;;;708
10.1.27.101;ae31.708;1c:bb:a8:28:0e:69;1113;IPTV;;;708
10.1.27.102;ae31.708;e4:27:71:60:87:d6;936;IPTV;;;708
10.1.27.103;ae31.708;e4:27:71:26:76:8f;846;IPTV;;;708
10.1.27.106;ae31.708;1c:bb:a8:17:b8:71;189;IPTV;;;708
10.1.27.108;ae31.708;e4:27:71:18:6e:fb;208;IPTV;;;708
10.1.27.109;ae31.708;e4:27:71:55:f7:02;109;IPTV;;;708
10.1.27.112;ae31.708;1c:bb:a8:05:98:7a;171;IPTV;;;708
10.1.27.114;ae31.708;e4:27:71:62:6f:a8;1162;IPTV;;;708
10.1.27.115;ae31.708;00:02:9b:89:38:77;329;IPTV;;;708
10.1.27.117;ae31.708;e4:27:71:09:62:c9;949;IPTV;;;708
10.1.27.118;ae31.708;d8:af:81:02:8b:c8;825;IPTV;;;708
10.1.27.119;ae31.708;e4:27:71:6c:1a:52;806;IPTV;;;708
10.1.27.122;ae31.708;e4:27:71:5f:64:b0;795;IPTV;;;708
10.1.27.123;ae31.708;e4:27:71:4e:e1:d9;230;IPTV;;;708
10.1.27.124;ae31.708;e4:27:71:02:22:59;814;IPTV;;;708
10.1.27.126;ae31.708;e4:27:71:45:a7:c5;960;IPTV;;;708
10.1.27.128;ae31.708;e4:27:71:1f:fd:ab;599;IPTV;;;708
10.1.27.131;ae31.708;1c:bb:a8:23:d8:c5;996;IPTV;;;708
10.1.27.132;ae31.708;00:1a:79:04:e1:57;994;IPTV;;;708
10.1.27.134;ae31.708;00:02:9b:9f:a4:7d;868;IPTV;;;708
10.1.27.135;ae31.708;e4:27:71:1f:2c:0b;296;IPTV;;;708
10.1.27.136;ae31.708;1c:bb:a8:26:ff:20;97;IPTV;;;708
10.1.27.143;ae31.708;00:02:9b:9f:c7:4e;840;IPTV;;;708
10.1.27.144;ae31.708;e4:27:71:29:86:76;1126;IPTV;;;708
10.1.27.148;ae31.708;e4:27:71:55:10:76;530;IPTV;;;708
10.1.27.149;ae31.708;e4:27:71:62:7f:5f;1001;IPTV;;;708
10.1.27.151;ae31.708;1c:bb:a8:24:06:34;918;IPTV;;;708
10.1.27.152;ae31.708;1c:bb:a8:05:9b:e3;1231;IPTV;;;708
10.1.27.153;ae31.708;e4:27:71:46:20:8e;251;IPTV;;;708
10.1.27.155;ae31.708;1c:bb:a8:1a:2a:80;921;IPTV;;;708
10.1.27.156;ae31.708;e4:27:71:29:c2:27;202;IPTV;;;708
10.1.27.157;ae31.708;e4:27:71:51:53:86;423;IPTV;;;708
10.1.27.158;ae31.708;e4:27:71:25:16:df;404;IPTV;;;708
10.1.27.160;ae31.708;e4:27:71:6b:a3:82;17;IPTV;;;708
10.1.27.162;ae31.708;e4:27:71:62:7f:56;1071;IPTV;;;708
10.1.27.163;ae31.708;e4:27:71:4c:89:7b;194;IPTV;;;708
10.1.27.168;ae31.708;e4:27:71:6b:fc:8f;316;IPTV;;;708
10.1.27.170;ae31.708;00:1a:79:13:87:d6;254;IPTV;;;708
10.1.27.171;ae31.708;e4:27:71:09:04:ab;606;IPTV;;;708
10.1.27.172;ae31.708;e4:27:71:18:b1:1e;991;IPTV;;;708
10.1.27.183;ae31.708;e4:27:71:03:7d:65;828;IPTV;;;708
10.1.27.184;ae31.708;e4:27:71:25:7f:c9;1015;IPTV;;;708
10.1.27.188;ae31.708;e4:27:71:60:e4:52;594;IPTV;;;708
10.1.27.191;ae31.708;1c:bb:a8:24:27:ae;756;IPTV;;;708
10.1.27.192;ae31.708;e4:27:71:1f:0b:6b;592;IPTV;;;708
10.1.27.193;ae31.708;ec:4c:4d:74:28:cd;905;IPTV;;;708
10.1.27.194;ae31.708;e4:27:71:4c:81:d6;34;IPTV;;;708
10.1.27.196;ae31.708;e4:27:71:10:25:ca;250;IPTV;;;708
10.1.27.197;ae31.708;e4:27:71:03:37:65;1203;IPTV;;;708
10.1.27.199;ae31.708;1c:bb:a8:16:45:e1;1243;IPTV;;;708
10.1.27.200;ae31.708;e4:27:71:2b:47:bc;847;IPTV;;;708
10.1.27.202;ae31.708;e4:27:71:10:1f:cf;258;IPTV;;;708
10.1.27.203;ae31.708;e4:27:71:02:3d:bb;1162;IPTV;;;708
10.1.27.210;ae31.708;e4:27:71:51:53:bf;357;IPTV;;;708
10.1.27.211;ae31.708;e4:27:71:26:ee:9d;1194;IPTV;;;708
10.1.27.214;ae31.708;ec:4c:4d:72:40:4b;524;IPTV;;;708
10.1.27.215;ae31.708;e4:27:71:68:05:cf;1155;IPTV;;;708
10.1.27.217;ae31.708;e4:27:71:67:cc:d9;350;IPTV;;;708
10.1.27.218;ae31.708;e4:27:71:03:4f:ac;604;IPTV;;;708
10.1.27.219;ae31.708;e4:27:71:4c:83:15;288;IPTV;;;708
10.1.27.220;ae31.708;e4:27:71:02:3f:f4;176;IPTV;;;708
10.1.27.221;ae31.708;e4:27:71:62:72:a9;558;IPTV;;;708
10.1.27.222;ae31.708;e4:27:71:25:17:67;1205;IPTV;;;708
10.1.27.226;ae31.708;e4:27:71:02:4d:ab;872;IPTV;;;708
10.1.27.227;ae31.708;e4:27:71:25:16:00;289;IPTV;;;708
10.1.27.228;ae31.708;e4:27:71:0c:63:9a;1109;IPTV;;;708
10.1.27.229;ae31.708;e4:27:71:1f:33:04;1058;IPTV;;;708
10.1.27.231;ae31.708;e4:27:71:5f:39:1d;1120;IPTV;;;708
10.1.27.235;ae31.708;e4:27:71:51:51:41;1117;IPTV;;;708
10.1.27.237;ae31.708;e4:27:71:25:80:26;440;IPTV;;;708
10.1.27.239;ae31.708;e0:d9:e3:77:d8:40;667;IPTV;;;708
10.1.27.241;ae31.708;e4:27:71:4c:76:65;690;IPTV;;;708
10.1.27.243;ae31.708;e4:27:71:1e:e8:56;23;IPTV;;;708
10.1.27.248;ae31.708;e4:27:71:4c:82:72;291;IPTV;;;708
10.1.27.252;ae31.708;00:02:9b:9f:7c:4f;650;IPTV;;;708
10.1.27.253;ae31.708;e4:27:71:45:ee:9d;370;IPTV;;;708
10.1.27.254;ae31.708;e4:27:71:14:84:71;962;IPTV;;;708
10.1.28.0;ae31.708;e4:27:71:18:9b:db;879;IPTV;;;708
10.1.28.3;ae31.708;e4:27:71:60:e1:65;787;IPTV;;;708
10.1.28.4;ae31.708;e4:27:71:51:52:1f;271;IPTV;;;708
10.1.28.6;ae31.708;e4:27:71:4d:28:84;76;IPTV;;;708
10.1.28.7;ae31.708;e4:27:71:02:2a:3c;518;IPTV;;;708
10.1.28.8;ae31.708;e4:27:71:27:6c:bd;529;IPTV;;;708
10.1.28.10;ae31.708;00:1a:79:24:33:44;818;IPTV;;;708
10.1.28.11;ae31.708;e4:27:71:5f:63:36;828;IPTV;;;708
10.1.28.12;ae31.708;e4:27:71:46:15:4f;430;IPTV;;;708
10.1.28.14;ae31.708;e4:27:71:4c:76:51;364;IPTV;;;708
10.1.28.15;ae31.708;d8:af:81:04:cc:c2;1298;IPTV;;;708
10.1.28.16;ae31.708;e4:27:71:4c:82:e0;921;IPTV;;;708
10.1.28.17;ae31.708;e4:27:71:6c:1a:70;225;IPTV;;;708
10.1.28.18;ae31.708;e4:27:71:27:76:cb;809;IPTV;;;708
10.1.28.21;ae31.708;1c:bb:a8:23:61:37;1245;IPTV;;;708
10.1.28.23;ae31.708;e4:27:71:29:67:66;1121;IPTV;;;708
10.1.28.25;ae31.708;ec:4c:4d:74:33:9a;417;IPTV;;;708
10.1.28.26;ae31.708;e4:27:71:6b:87:85;281;IPTV;;;708
10.1.28.28;ae31.708;e4:27:71:13:c5:de;1050;IPTV;;;708
10.1.28.31;ae31.708;e4:27:71:0f:cf:62;146;IPTV;;;708
10.1.28.33;ae31.708;e4:27:71:4c:88:bb;812;IPTV;;;708
10.1.28.37;ae31.708;e4:27:71:09:41:72;1252;IPTV;;;708
10.1.28.38;ae31.708;e4:27:71:4d:27:7f;978;IPTV;;;708
10.1.28.39;ae31.708;e4:27:71:13:ce:18;735;IPTV;;;708
10.1.28.40;ae31.708;e4:27:71:26:ee:18;1036;IPTV;;;708
10.1.28.41;ae31.708;00:02:9b:89:d9:af;1420;IPTV;;;708
10.1.28.44;ae31.708;e4:27:71:1f:33:0f;906;IPTV;;;708
10.1.28.45;ae31.708;e4:27:71:25:2a:8c;898;IPTV;;;708
10.1.28.47;ae31.708;e4:27:71:46:1f:72;84;IPTV;;;708
10.1.28.48;ae31.708;e4:27:71:00:38:bb;24;IPTV;;;708
10.1.28.49;ae31.708;1c:bb:a8:17:b8:62;501;IPTV;;;708
10.1.28.53;ae31.708;1c:bb:a8:1b:b0:2b;838;IPTV;;;708
10.1.28.54;ae31.708;e4:27:71:18:6d:94;388;IPTV;;;708
10.1.28.57;ae31.708;e4:27:71:29:fa:79;786;IPTV;;;708
10.1.28.58;ae31.708;e4:27:71:29:c2:37;1266;IPTV;;;708
10.1.28.59;ae31.708;e4:27:71:13:55:a1;616;IPTV;;;708
10.1.28.62;ae31.708;e4:27:71:46:1c:62;178;IPTV;;;708
10.1.28.66;ae31.708;e4:27:71:13:b9:54;548;IPTV;;;708
10.1.28.67;ae31.708;ec:4c:4d:f0:2f:11;308;IPTV;;;708
10.1.28.68;ae31.708;e4:27:71:67:f0:ab;867;IPTV;;;708
10.1.28.71;ae31.708;e4:27:71:1f:1b:4d;828;IPTV;;;708
10.1.28.72;ae31.708;e4:27:71:27:6c:98;611;IPTV;;;708
10.1.28.76;ae31.708;e4:27:71:45:9a:66;169;IPTV;;;708
10.1.28.79;ae31.708;00:02:9b:8a:6a:9c;638;IPTV;;;708
10.1.28.80;ae31.708;e4:27:71:40:b8:cf;451;IPTV;;;708
10.1.28.81;ae31.708;e4:27:71:1e:9a:bd;48;IPTV;;;708
10.1.28.85;ae31.708;1c:bb:a8:28:19:2b;1229;IPTV;;;708
10.1.28.87;ae31.708;e0:d9:e3:89:36:a0;159;IPTV;;;708
10.1.28.88;ae31.708;ec:4c:4d:74:1d:d8;172;IPTV;;;708
10.1.28.89;ae31.708;e4:27:71:29:86:84;927;IPTV;;;708
10.1.28.91;ae31.708;e4:27:71:03:6e:3f;831;IPTV;;;708
10.1.28.93;ae31.708;e4:27:71:4c:87:45;550;IPTV;;;708
10.1.28.95;ae31.708;e4:27:71:11:80:48;488;IPTV;;;708
10.1.28.97;ae31.708;e4:27:71:03:68:97;634;IPTV;;;708
10.1.28.99;ae31.708;00:07:67:b2:37:fa;758;IPTV;;;708
10.1.28.100;ae31.708;e4:27:71:26:c2:6b;45;IPTV;;;708
10.1.28.101;ae31.708;e0:d9:e3:89:12:80;384;IPTV;;;708
10.1.28.103;ae31.708;e4:27:71:4c:82:93;218;IPTV;;;708
10.1.28.104;ae31.708;e0:d9:e3:89:ea:a0;231;IPTV;;;708
10.1.28.109;ae31.708;00:1a:79:0b:60:0a;939;IPTV;;;708
10.1.28.111;ae31.708;e4:27:71:14:66:aa;368;IPTV;;;708
10.1.28.113;ae31.708;ec:4c:4d:74:2f:b7;219;IPTV;;;708
10.1.28.114;ae31.708;e4:27:71:03:4f:b0;543;IPTV;;;708
10.1.28.116;ae31.708;ec:4c:4d:f5:06:f1;876;IPTV;;;708
10.1.28.117;ae31.708;e4:27:71:18:9d:c2;55;IPTV;;;708
10.1.28.118;ae31.708;e4:27:71:67:f1:bc;884;IPTV;;;708
10.1.28.120;ae31.708;e4:27:71:4c:89:56;448;IPTV;;;708
10.1.28.122;ae31.708;00:07:67:b2:57:71;775;IPTV;;;708
10.1.28.123;ae31.708;e4:27:71:26:c3:24;234;IPTV;;;708
10.1.28.125;ae31.708;e4:27:71:14:42:a1;709;IPTV;;;708
10.1.28.126;ae31.708;d8:af:81:04:ce:4d;1090;IPTV;;;708
10.1.28.128;ae31.708;e4:27:71:67:ef:f6;337;IPTV;;;708
10.1.28.129;ae31.708;e4:27:71:03:44:49;370;IPTV;;;708
10.1.28.130;ae31.708;d8:af:81:03:55:5e;105;IPTV;;;708
10.1.28.132;ae31.708;e4:27:71:4c:82:b0;1064;IPTV;;;708
10.1.28.134;ae31.708;e0:d9:e3:7c:2e:20;75;IPTV;;;708
10.1.28.135;ae31.708;e4:27:71:67:e9:b7;313;IPTV;;;708
10.1.28.136;ae31.708;e4:27:71:14:88:11;113;IPTV;;;708
10.1.28.138;ae31.708;e4:27:71:4c:84:c2;1014;IPTV;;;708
10.1.28.139;ae31.708;e4:27:71:02:3b:76;759;IPTV;;;708
10.1.28.140;ae31.708;e4:27:71:09:44:0a;877;IPTV;;;708
10.1.28.141;ae31.708;e4:27:71:6c:0d:f1;959;IPTV;;;708
10.1.28.142;ae31.708;00:1a:79:0b:c6:32;1067;IPTV;;;708
10.1.28.144;ae31.708;e4:27:71:4d:27:85;134;IPTV;;;708
10.1.28.145;ae31.708;ec:4c:4d:66:26:5b;127;IPTV;;;708
10.1.28.147;ae31.708;e4:27:71:55:dc:09;547;IPTV;;;708
10.1.28.148;ae31.708;e4:27:71:62:73:21;363;IPTV;;;708
10.1.28.149;ae31.708;e4:27:71:0f:d2:9d;209;IPTV;;;708
10.1.28.151;ae31.708;e4:27:71:14:63:d8;141;IPTV;;;708
10.1.28.152;ae31.708;e4:27:71:14:ee:7d;666;IPTV;;;708
10.1.28.155;ae31.708;ec:4c:4d:69:f0:ec;934;IPTV;;;708
10.1.28.156;ae31.708;1c:bb:a8:23:5a:52;1054;IPTV;;;708
10.1.28.158;ae31.708;e0:d9:e3:89:18:20;995;IPTV;;;708
10.1.28.160;ae31.708;e4:27:71:09:04:2f;508;IPTV;;;708
10.1.28.162;ae31.708;e4:27:71:18:9d:7d;1397;IPTV;;;708
10.1.28.164;ae31.708;d8:af:81:02:8a:34;926;IPTV;;;708
10.1.28.165;ae31.708;e4:27:71:0f:d2:92;526;IPTV;;;708
10.1.28.166;ae31.708;e4:27:71:13:55:a2;804;IPTV;;;708
10.1.28.170;ae31.708;e4:27:71:12:0b:79;573;IPTV;;;708
10.1.28.172;ae31.708;ec:4c:4d:f5:06:bc;6;IPTV;;;708
10.1.28.175;ae31.708;00:02:9b:89:d9:8c;1381;IPTV;;;708
10.1.28.177;ae31.708;e4:27:71:6c:1b:2d;865;IPTV;;;708
10.1.28.180;ae31.708;20:e5:64:f0:b8:39;1153;IPTV;;;708
10.1.28.181;ae31.708;e4:27:71:62:6f:e0;1218;IPTV;;;708
10.1.28.184;ae31.708;e4:27:71:29:c1:d2;149;IPTV;;;708
10.1.28.189;ae31.708;e4:27:71:27:4b:1d;303;IPTV;;;708
10.1.28.190;ae31.708;78:23:ae:d6:33:bb;174;IPTV;;;708
10.1.28.191;ae31.708;00:07:67:b2:37:f8;781;IPTV;;;708
10.1.28.202;ae31.708;e4:27:71:10:15:94;716;IPTV;;;708
10.1.28.204;ae31.708;e4:27:71:4e:e2:b2;516;IPTV;;;708
10.1.28.206;ae31.708;e4:27:71:14:67:a8;965;IPTV;;;708
10.1.28.213;ae31.708;d8:af:81:04:cc:eb;489;IPTV;;;708
10.1.28.214;ae31.708;e4:27:71:02:8a:c1;909;IPTV;;;708
10.1.28.215;ae31.708;00:1a:79:09:b3:aa;1238;IPTV;;;708
10.1.28.216;ae31.708;1c:bb:a8:16:a6:09;314;IPTV;;;708
10.1.28.218;ae31.708;1c:bb:a8:1b:9f:1b;1056;IPTV;;;708
10.1.28.220;ae31.708;ec:4c:4d:72:40:24;428;IPTV;;;708
10.1.28.223;ae31.708;e4:27:71:29:86:7b;1165;IPTV;;;708
10.1.28.225;ae31.708;d8:af:81:03:4e:fd;29;IPTV;;;708
10.1.28.226;ae31.708;00:1a:79:05:f8:16;975;IPTV;;;708
10.1.28.228;ae31.708;e4:27:71:5f:60:45;225;IPTV;;;708
10.1.28.233;ae31.708;00:02:9b:89:7c:6a;1186;IPTV;;;708
10.1.28.234;ae31.708;1c:bb:a8:23:57:81;446;IPTV;;;708
10.1.28.236;ae31.708;e4:27:71:18:5d:70;454;IPTV;;;708
10.1.28.238;ae31.708;e4:27:71:27:94:ac;1220;IPTV;;;708
10.1.28.239;ae31.708;e4:27:71:62:70:0f;186;IPTV;;;708
10.1.28.240;ae31.708;e4:27:71:14:42:b1;742;IPTV;;;708
10.1.28.241;ae31.708;bc:64:4b:74:b4:e6;707;IPTV;;;708
10.1.28.242;ae31.708;e4:27:71:26:9d:26;397;IPTV;;;708
10.1.28.244;ae31.708;ec:4c:4d:74:1d:af;132;IPTV;;;708
10.1.28.246;ae31.708;1c:bb:a8:28:1a:12;589;IPTV;;;708
10.1.28.248;ae31.708;e4:27:71:02:3c:c3;1265;IPTV;;;708
10.1.28.251;ae31.708;e4:27:71:02:48:ca;545;IPTV;;;708
10.1.28.252;ae31.708;1c:bb:a8:01:4b:8b;643;IPTV;;;708
10.1.28.254;ae31.708;00:1a:79:0b:5e:ab;1061;IPTV;;;708
10.1.29.0;ae31.708;e4:27:71:27:ac:f1;898;IPTV;;;708
10.1.29.1;ae31.708;00:02:9b:8a:65:43;150;IPTV;;;708
10.1.29.4;ae31.708;e4:27:71:0c:2a:67;262;IPTV;;;708
10.1.29.5;ae31.708;1c:bb:a8:28:19:07;834;IPTV;;;708
10.1.29.6;ae31.708;1c:bb:a8:0c:3e:35;124;IPTV;;;708
10.1.29.8;ae31.708;e4:27:71:03:3e:40;614;IPTV;;;708
10.1.29.9;ae31.708;e4:27:71:14:42:bc;1248;IPTV;;;708
10.1.29.10;ae31.708;e4:27:71:02:3c:cf;181;IPTV;;;708
10.1.29.16;ae31.708;e4:27:71:6c:1a:4e;433;IPTV;;;708
10.1.29.20;ae31.708;1c:bb:a8:23:61:64;584;IPTV;;;708
10.1.29.24;ae31.708;e0:d9:e3:4c:30:a0;758;IPTV;;;708
10.1.29.25;ae31.708;e0:d9:e3:89:2c:00;993;IPTV;;;708
10.1.29.28;ae31.708;e4:27:71:67:b9:17;158;IPTV;;;708
10.1.29.31;ae31.708;1c:bb:a8:24:57:c5;1221;IPTV;;;708
10.1.29.34;ae31.708;e4:27:71:25:2a:60;1081;IPTV;;;708
10.1.29.38;ae31.708;ec:4c:4d:74:28:c4;556;IPTV;;;708
10.1.29.41;ae31.708;e4:27:71:5f:64:ea;586;IPTV;;;708
10.1.29.42;ae31.708;e4:27:71:02:3b:b4;201;IPTV;;;708
10.1.29.43;ae31.708;e4:27:71:03:66:5c;1004;IPTV;;;708
10.1.29.48;ae31.708;1c:bb:a8:1b:af:82;841;IPTV;;;708
10.1.29.49;ae31.708;1c:bb:a8:24:a1:d3;879;IPTV;;;708
10.1.29.51;ae31.708;e4:27:71:29:86:d7;467;IPTV;;;708
10.1.29.53;ae31.708;e4:27:71:03:5c:01;1389;IPTV;;;708
10.1.29.56;ae31.708;e4:27:71:29:45:d5;368;IPTV;;;708
10.1.29.57;ae31.708;e4:27:71:29:7e:e6;102;IPTV;;;708
10.1.29.58;ae31.708;e4:27:71:26:af:71;920;IPTV;;;708
10.1.29.61;ae31.708;e4:27:71:14:88:3c;791;IPTV;;;708
10.1.29.64;ae31.708;1c:bb:a8:24:88:2a;199;IPTV;;;708
10.1.29.66;ae31.708;e4:27:71:00:bd:af;952;IPTV;;;708
10.1.29.70;ae31.708;00:02:9b:8a:65:ac;1164;IPTV;;;708
10.1.29.71;ae31.708;1c:bb:a8:28:12:34;123;IPTV;;;708
10.1.29.76;ae31.708;e4:27:71:46:1f:c4;966;IPTV;;;708
10.1.29.78;ae31.708;ec:4c:4d:f5:1b:19;934;IPTV;;;708
10.1.29.80;ae31.708;1c:bb:a8:22:f7:0f;60;IPTV;;;708
